Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A2Sigma,11.5,f,1,X2Pi,11.5,e,2,40424.7051910722,0.00236014702288097,40726.648163226,301.942972153767,5.23856605851548,13566418.4855885,0,qQ2(11.5),A2Sigma v=0 11.5 12 F2f - X2Pi v=2 11.5 12 F2e
LinearMolecule,A2Sigma,12.5,e,1,X2Pi,11.5,e,2,40424.7051910722,0.000524879074219077,40726.648163226,301.942972153767,1.1650179740382,2784987.84752388,0,qR12(11.5),A2Sigma v=0 12.5 12 F1e - X2Pi v=2 11.5 12 F2e
LinearMolecule,A2Sigma,8.5,f,1,X2Pi,7.5,f,2,40428.263848817,0.00117714426456515,40595.649615975,167.385767158008,1.37038138688203,4733121.60696758,0,rR2(7.5),A2Sigma v=0 8.5  9 F2f - X2Pi v=2 7.5  8 F2f
LinearMolecule,A2Sigma,18.5,e,1,X2Pi,18.5,f,2,40429.2069877145,0.000264347813181475,41095.560931599,666.353943884449,3.3686828971737,5511700.95096735,0,pQ12(18.5),A2Sigma v=0 18.5 18 F1e - X2Pi v=2 18.5 19 F2f
LinearMolecule,A2Sigma,17.5,f,1,X2Pi,18.5,f,2,40429.2069877145,0.000385985182541234,41095.560931599,666.353943884449,4.91875331723093,8494966.15195614,0,pP2(18.5),A2Sigma v=0 17.5 18 F2f - X2Pi v=2 18.5 19 F2f
LinearMolecule,A2Sigma,26.5,e,1,X2Pi,27.5,e,2,40434.2184406069,5.22072251487574E-6,41808.474540039,1374.25609943209,1.98364732128712,2284763.7613193,0,oP12(27.5),A2Sigma v=0 26.5 26 F1e - X2Pi v=2 27.5 28 F2e
LinearMolecule,A2Sigma,13.5,e,1,X2Pi,12.5,e,2,40434.2729170095,0.000453339715334049,40778.240130159,343.967213149499,1.23091213711666,2734269.88657138,0,qR12(12.5),A2Sigma v=0 13.5 13 F1e - X2Pi v=2 12.5 13 F2e
LinearMolecule,A2Sigma,12.5,f,1,X2Pi,12.5,e,2,40434.2729170095,0.0021288186906904,40778.240130159,343.967213149499,5.78018795939979,13827414.121083,0,qQ2(12.5),A2Sigma v=0 12.5 13 F2f - X2Pi v=2 12.5 13 F2e
LinearMolecule,A2Sigma,19.5,e,1,X2Pi,19.5,f,2,40439.1264525959,0.000196209451911747,41170.88209065,731.755638054105,3.42157316526804,5322241.52590253,0,pQ12(19.5),A2Sigma v=0 19.5 19 F1e - X2Pi v=2 19.5 20 F2f
LinearMolecule,A2Sigma,18.5,f,1,X2Pi,19.5,f,2,40439.1264525959,0.0002996551255672,41170.88209065,731.755638054105,5.22549717399404,8556039.08666373,0,pP2(19.5),A2Sigma v=0 18.5 19 F2f - X2Pi v=2 19.5 20 F2f
LinearMolecule,A2Sigma,9.5,f,1,X2Pi,8.5,f,2,40439.3599413218,0.00120498176817984,40635.351345975,195.991404653234,1.60906394604525,5005870.03519869,0,rR2(8.5),A2Sigma v=0 9.5 10 F2f - X2Pi v=2 8.5  9 F2f
LinearMolecule,A2Sigma,14.5,e,1,X2Pi,13.5,e,2,40444.4522146573,0.000382373491878128,40833.792162975,389.3399483177,1.29061102976776,2677777.16094584,0,qR12(13.5),A2Sigma v=0 14.5 14 F1e - X2Pi v=2 13.5 14 F2e
LinearMolecule,A2Sigma,13.5,f,1,X2Pi,13.5,e,2,40444.4522146573,0.00187665456261242,40833.792162975,389.3399483177,6.33420236762528,14081023.3416738,0,qQ2(13.5),A2Sigma v=0 13.5 14 F2f - X2Pi v=2 13.5 14 F2e
LinearMolecule,A2Sigma,27.5,e,1,X2Pi,28.5,e,2,40445.8566390895,3.30407886723289E-6,41915.285208426,1469.42856933646,1.98158916909603,2202780.12767422,0,oP12(28.5),A2Sigma v=0 27.5 27 F1e - X2Pi v=2 28.5 29 F2e
LinearMolecule,A2Sigma,20.5,e,1,X2Pi,20.5,f,2,40449.6672043087,0.000142968631705385,41250.14988465,800.482680341331,3.4665250600836,5139411.06036933,0,pQ12(20.5),A2Sigma v=0 20.5 20 F1e - X2Pi v=2 20.5 21 F2f
LinearMolecule,A2Sigma,19.5,f,1,X2Pi,20.5,f,2,40449.6672043087,0.000228324726046202,41250.14988465,800.482680341331,5.536133172953,8618165.66907188,0,pP2(20.5),A2Sigma v=0 19.5 20 F2f - X2Pi v=2 20.5 21 F2f
