Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A,4.5,e,1,X,4.5,f,1,32406.757494202,0.0125604729995582,34589.09915,2182.34165579801,2.80722892143397,8988930.23478648,0,qQ1(4.5),A v=0 4.5  4 F1e - X v=0 4.5  4 F1f
LinearMolecule,A,0.5,e,1,X,1.5,e,1,32422.4124010331,0.0192147090845246,34250.30075,1827.88834896691,0.784575720554473,12579526.3123017,0,pP1(1.5),A v=0 0.5  0 F1e - X v=0 1.5  1 F1e
LinearMolecule,A,2.5,f,1,X,3.5,f,1,32423.6830295895,0.00414472679540736,34453.132334,2029.44930441053,0.444955824305196,2378351.95690065,0,qP21(3.5),A v=0 2.5  3 F2f - X v=0 3.5  3 F1f
LinearMolecule,A,3.5,e,1,X,3.5,f,1,32424.3865295895,0.019614474738332,34453.835834,2029.44930441053,2.1057056849148,8442021.01802676,0,qQ1(3.5),A v=0 3.5  3 F1e - X v=0 3.5  3 F1f
LinearMolecule,A,2.5,f,1,X,1.5,f,2,32437.3644326887,0.00468332087151082,34453.132334,2015.76790131135,0.470845776125037,2519924.62960071,0,rR2(1.5),A v=0 2.5  3 F2f - X v=0 1.5  2 F2f
LinearMolecule,A,1.5,f,1,X,2.5,f,1,32440.2454660682,0.00793106108352824,34351.689446,1911.44397993181,0.483465682961969,3882232.12605741,0,qP21(2.5),A v=0 1.5  2 F2f - X v=0 2.5  2 F1f
LinearMolecule,A,2.5,e,1,X,2.5,f,1,32440.7479660682,0.0232444741878243,34352.191946,1911.44397993181,1.41694856084868,7585755.72156491,0,qQ1(2.5),A v=0 2.5  2 F1e - X v=0 2.5  2 F1f
LinearMolecule,A,0.5,f,1,X,1.5,f,1,32456.1658125356,0.0127835574885856,34284.012794,1827.84698146443,0.521875149957708,8393666.40541892,0,qP21(1.5),A v=0 0.5  1 F2f - X v=0 1.5  1 F1f
LinearMolecule,A,1.5,e,1,X,1.5,f,1,32456.4673125356,0.0183463593881562,34284.314294,1827.84698146443,0.748970626167329,6023265.12684155,0,qQ1(1.5),A v=0 1.5  1 F1e - X v=0 1.5  1 F1f
LinearMolecule,A,3.5,f,1,X,2.5,f,2,32471.249924082,0.00463826023760147,34588.19465,2116.94472591796,0.757557100953509,3050323.13069707,0,rR2(2.5),A v=0 3.5  4 F2f - X v=0 2.5  3 F2f
LinearMolecule,A,4.5,f,1,X,3.5,f,2,32499.4536955412,0.00334044742531168,34756.68065,2257.22695445882,1.06918002773851,3453046.78171912,0,rR2(3.5),A v=0 4.5  5 F2f - X v=0 3.5  4 F2f
LinearMolecule,A,5.5,f,1,X,4.5,f,2,32522.5374879401,0.00185054230025714,34958.345654,2435.80816605987,1.39476788316257,3761814.74022504,0,rR2(4.5),A v=0 5.5  6 F2f - X v=0 4.5  5 F2f
LinearMolecule,A,1.5,f,1,X,1.5,e,1,32523.8010970331,0.00805012295425818,34351.689446,1827.88834896691,0.328702921787977,2659934.27061967,0,rQ21(1.5),A v=0 1.5  2 F2f - X v=0 1.5  1 F1e
LinearMolecule,A,2.5,e,1,X,1.5,e,1,32524.3035970331,0.00538926550911692,34352.191946,1827.88834896691,0.220054690990883,1187208.0757047,0,rR1(1.5),A v=0 2.5  2 F1e - X v=0 1.5  1 F1e
LinearMolecule,A,6.5,f,1,X,5.5,f,2,32540.9182752948,0.000812785565809657,35192.896046,2651.97777070515,1.72753307551187,4000471.58999253,0,rR2(5.5),A v=0 6.5  7 F2f - X v=0 5.5  6 F2f
LinearMolecule,A,2.5,f,1,X,2.5,e,1,32541.5336009097,0.00702543828720169,34453.132334,1911.59873309033,0.42857823087763,2315881.58194433,0,rQ21(2.5),A v=0 2.5  3 F2f - X v=0 2.5  2 F1e
LinearMolecule,A,3.5,e,1,X,2.5,e,1,32542.2371009097,0.0083815242912214,34453.835834,1911.59873309033,0.511304591392311,2072313.05597904,0,rR1(2.5),A v=0 3.5  3 F1e - X v=0 2.5  2 F1e
LinearMolecule,A,7.5,f,1,X,6.5,f,2,32554.8770887756,0.000288377682138584,35459.989274,2905.11218522443,2.06372306732304,4187000.94033618,0,rR2(6.5),A v=0 7.5  8 F2f - X v=0 6.5  7 F2f
LinearMolecule,A,3.5,f,1,X,3.5,e,1,32558.3875267302,0.00422804815690574,34588.19465,2029.80712326978,0.454680357743504,1845560.6114267,0,rQ21(3.5),A v=0 3.5  4 F2f - X v=0 3.5  3 F1e
LinearMolecule,A,4.5,e,1,X,3.5,e,1,32559.2920267302,0.00779382206132859,34589.09915,2029.80712326978,0.838140359694371,2721855.43883399,0,rR1(3.5),A v=0 4.5  4 F1e - X v=0 3.5  3 F1e
